,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_Y
78489,Shot Chart Detail,0021700462,132,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,1,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-96,177,1,1,20171220,DEN,MIN,121.57437415779593
78494,Shot Chart Detail,0021700462,147,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,142,1,0,20171220,DEN,MIN,258.6247543763044
78495,Shot Chart Detail,0021700462,291,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,11,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,41,241,1,1,20171220,DEN,MIN,264.67136103677467
78497,Shot Chart Detail,0021700462,305,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,11,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,119,158,1,1,20171220,DEN,MIN,226.70468203356546
78498,Shot Chart Detail,0021700462,309,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,10,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,10,1,1,20171220,DEN,MIN,-5.588457268119894
78500,Shot Chart Detail,0021700462,311,1627875,Marcus Georges-Hunt,1610612750,Minnesota Timberwolves,2,10,20,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,123,31,1,0,20171220,DEN,MIN,102.01408311032397
78502,Shot Chart Detail,0021700462,167,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,9,42,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-9,121,1,0,20171220,DEN,MIN,115.80384757729337
78505,Shot Chart Detail,0021700462,184,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,8,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,16,243,1,1,20171220,DEN,MIN,252.23760430703402
78506,Shot Chart Detail,0021700462,187,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,8,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,4,1,1,20171220,DEN,MIN,135.63586137523467
78507,Shot Chart Detail,0021700462,196,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,7,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-13,1,0,20171220,DEN,MIN,-147.52261272118278
78509,Shot Chart Detail,0021700462,200,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,7,13,Made Shot,Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,101,35,1,1,20171220,DEN,MIN,93.3123771881522
78511,Shot Chart Detail,0021700462,213,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,6,40,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,13,1,1,20171220,DEN,MIN,0.2982940778282348
78513,Shot Chart Detail,0021700462,221,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,6,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,1,20171220,DEN,MIN,17.814954576223638
78515,Shot Chart Detail,0021700462,226,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,5,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,96,148,1,0,20171220,DEN,MIN,203.42562584220406
78516,Shot Chart Detail,0021700462,228,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,5,26,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171220,DEN,MIN,-6.0
78518,Shot Chart Detail,0021700462,231,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,5,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-11,1,0,20171220,DEN,MIN,-142.63586137523467
78520,Shot Chart Detail,0021700462,235,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,4,38,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-36,43,1,0,20171220,DEN,MIN,22.215390309173472
78521,Shot Chart Detail,0021700462,238,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,4,35,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20171220,DEN,MIN,10.0
78522,Shot Chart Detail,0021700462,244,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,4,17,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,14,1,0,20171220,DEN,MIN,27.856406460551018
78524,Shot Chart Detail,0021700462,249,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,3,47,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,55,1,1,20171220,DEN,MIN,60.19615242270663
78526,Shot Chart Detail,0021700462,252,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,3,12,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-12,1,0,20171220,DEN,MIN,-140.1717597600969
78528,Shot Chart Detail,0021700462,263,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,2,9,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-10,45,1,1,20171220,DEN,MIN,39.226497308103745
78530,Shot Chart Detail,0021700462,274,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,1,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,9,1,0,20171220,DEN,MIN,-6.588457268119894
78534,Shot Chart Detail,0021700462,293,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,0,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,12,205,1,1,20171220,DEN,MIN,211.9282032302755
78536,Shot Chart Detail,0021700462,296,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,0,6,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-24,63,1,1,20171220,DEN,MIN,49.143593539448986
78538,Shot Chart Detail,0021700462,318,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,11,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-161,138,1,1,20171220,DEN,MIN,45.04660666047026
78540,Shot Chart Detail,0021700462,326,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,10,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-77,167,1,1,20171220,DEN,MIN,122.54402927239882
78542,Shot Chart Detail,0021700462,330,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,10,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,167,1,0,20171220,DEN,MIN,58.458149392350364
78543,Shot Chart Detail,0021700462,334,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,10,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,43,1,0,20171220,DEN,MIN,-85.74911002928653
78545,Shot Chart Detail,0021700462,338,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,9,29,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-65,36,1,1,20171220,DEN,MIN,-1.5277674973256694
78547,Shot Chart Detail,0021700462,342,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,9,0,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,20,1,1,20171220,DEN,MIN,-0.20725942163690192
78549,Shot Chart Detail,0021700462,350,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,8,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,22,1,0,20171220,DEN,MIN,8.720943808638609
78550,Shot Chart Detail,0021700462,355,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,8,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,215,1,0,20171220,DEN,MIN,288.9008344562721
78554,Shot Chart Detail,0021700462,372,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,7,4,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,15,1,0,20171220,DEN,MIN,27.701705922171765
78557,Shot Chart Detail,0021700462,384,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,6,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,109,27,1,1,20171220,DEN,MIN,89.9311793416692
78558,Shot Chart Detail,0021700462,392,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,5,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20171220,DEN,MIN,13.196152422706632
78560,Shot Chart Detail,0021700462,395,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,145,92,1,0,20171220,DEN,MIN,175.71578903249574
78561,Shot Chart Detail,0021700462,397,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,7,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2,73,1,0,20171220,DEN,MIN,74.15470053837925
78562,Shot Chart Detail,0021700462,399,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,5,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171220,DEN,MIN,-6.0
78563,Shot Chart Detail,0021700462,407,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,4,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,12,1,1,20171220,DEN,MIN,4.494446500534865
78565,Shot Chart Detail,0021700462,418,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,4,31,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,118,25,1,0,20171220,DEN,MIN,93.12733176437584
78566,Shot Chart Detail,0021700462,425,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,3,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,11,1,1,20171220,DEN,MIN,0.030344885397111554
78569,Shot Chart Detail,0021700462,438,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,3,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,23,1,0,20171220,DEN,MIN,8.566243270259356
78571,Shot Chart Detail,0021700462,442,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,2,45,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-66,126,1,1,20171220,DEN,MIN,87.89488223348471
78573,Shot Chart Detail,0021700462,445,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,2,21,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,41,1,0,20171220,DEN,MIN,48.50555349946514
78574,Shot Chart Detail,0021700462,448,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,2,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,16,1,1,20171220,DEN,MIN,-0.1658075373095187
78576,Shot Chart Detail,0021700462,455,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,1,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,113,218,1,1,20171220,DEN,MIN,283.2405804184277
78577,Shot Chart Detail,0021700462,458,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,3,1,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,32,1,1,20171220,DEN,MIN,120.91194145520237
78579,Shot Chart Detail,0021700462,468,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,0,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-84,237,1,0,20171220,DEN,MIN,188.50257738807144
78580,Shot Chart Detail,0021700462,481,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,11,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-81,139,1,0,20171220,DEN,MIN,92.23462819564031
78581,Shot Chart Detail,0021700462,483,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,11,16,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,28,1,1,20171220,DEN,MIN,29.154700538379252
78583,Shot Chart Detail,0021700462,486,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,10,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-149,201,1,1,20171220,DEN,MIN,114.97480989074576
78586,Shot Chart Detail,0021700462,491,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,10,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-104,112,1,0,20171220,DEN,MIN,51.95557200427892
78588,Shot Chart Detail,0021700462,494,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,9,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,25,1,1,20171220,DEN,MIN,30.773502691896258
78589,Shot Chart Detail,0021700462,499,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,8,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,8,1,0,20171220,DEN,MIN,135.59440949090728
78591,Shot Chart Detail,0021700462,502,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,8,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,13,1,1,20171220,DEN,MIN,1.4529946162074854
78592,Shot Chart Detail,0021700462,514,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,7,48,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,18,1,1,20171220,DEN,MIN,15.113248654051871
78593,Shot Chart Detail,0021700462,525,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,7,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-9,116,1,1,20171220,DEN,MIN,110.80384757729337
78596,Shot Chart Detail,0021700462,533,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,6,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,93,227,1,1,20171220,DEN,MIN,280.6935750346352
78597,Shot Chart Detail,0021700462,540,201952,Jeff Teague,1610612750,Minnesota Timberwolves,4,5,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,8,1,0,20171220,DEN,MIN,-119.59440949090728
78599,Shot Chart Detail,0021700462,544,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,4,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,191,1,1,20171220,DEN,MIN,280.489291724392
78600,Shot Chart Detail,0021700462,552,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,3,59,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,11,1,1,20171220,DEN,MIN,-122.36791218280354
78602,Shot Chart Detail,0021700462,556,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,3,25,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-19,37,1,0,20171220,DEN,MIN,26.030344885397113
78603,Shot Chart Detail,0021700462,558,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,3,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,165,1,0,20171220,DEN,MIN,55.303448853971105
78605,Shot Chart Detail,0021700462,562,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,2,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-106,55,1,0,20171220,DEN,MIN,-6.199128534100325
78606,Shot Chart Detail,0021700462,568,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,2,29,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,18,1,0,20171220,DEN,MIN,48.59956426705016
78608,Shot Chart Detail,0021700462,572,201952,Jeff Teague,1610612750,Minnesota Timberwolves,4,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,183,1,0,20171220,DEN,MIN,82.54105316100512
78611,Shot Chart Detail,0021700462,584,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20171220,DEN,MIN,31.392304845413264
78613,Shot Chart Detail,0021700462,587,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,0,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,119,172,1,1,20171220,DEN,MIN,240.70468203356546
83183,Shot Chart Detail,0021700490,22,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,10,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,67,187,1,0,20171223,PHX,MIN,225.68246803570491
83186,Shot Chart Detail,0021700490,31,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,9,39,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-215,124,1,1,20171223,PHX,MIN,-0.13030787576953173
83188,Shot Chart Detail,0021700490,45,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,8,44,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-107,131,1,1,20171223,PHX,MIN,69.22352119671004
83190,Shot Chart Detail,0021700490,50,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,8,1,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20171223,PHX,MIN,7.1547005383792515
83192,Shot Chart Detail,0021700490,53,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,7,36,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-54,98,1,1,20171223,PHX,MIN,66.82308546376021
83193,Shot Chart Detail,0021700490,65,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,7,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,56,188,1,1,20171223,PHX,MIN,220.33161507461904
83195,Shot Chart Detail,0021700490,68,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,6,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,10,1,0,20171223,PHX,MIN,8.845299461620748
83198,Shot Chart Detail,0021700490,82,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,5,43,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,4,1,1,20171223,PHX,MIN,7.464101615137754
83199,Shot Chart Detail,0021700490,85,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,5,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,6,201,1,0,20171223,PHX,MIN,204.46410161513776
83200,Shot Chart Detail,0021700490,88,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,4,58,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20171223,PHX,MIN,18.886751345948127
83205,Shot Chart Detail,0021700490,115,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,2,54,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-82,71,1,0,20171223,PHX,MIN,23.65727792645069
83207,Shot Chart Detail,0021700490,134,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,2,17,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,63,134,1,0,20171223,PHX,MIN,170.37306695894642
83208,Shot Chart Detail,0021700490,136,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,2,16,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171223,PHX,MIN,-6.0
83209,Shot Chart Detail,0021700490,138,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,2,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,6,1,1,20171223,PHX,MIN,12.350852961085883
83211,Shot Chart Detail,0021700490,142,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,1,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-70,262,1,1,20171223,PHX,MIN,221.5854811567262
83214,Shot Chart Detail,0021700490,149,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,1,0,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-155,146,1,1,20171223,PHX,MIN,56.51070827560801
83215,Shot Chart Detail,0021700490,159,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,0,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,114,242,1,0,20171223,PHX,MIN,307.8179306876173
83219,Shot Chart Detail,0021700490,168,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,0,6,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-31,189,1,1,20171223,PHX,MIN,171.1021416551216
83221,Shot Chart Detail,0021700490,180,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,11,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,72,156,1,0,20171223,PHX,MIN,197.56921938165306
83222,Shot Chart Detail,0021700490,182,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,11,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,9,147,1,1,20171223,PHX,MIN,152.19615242270663
83224,Shot Chart Detail,0021700490,200,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,10,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,29,171,1,0,20171223,PHX,MIN,187.74315780649914
83225,Shot Chart Detail,0021700490,204,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,9,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,13,1,0,20171223,PHX,MIN,146.36791218280354
83227,Shot Chart Detail,0021700490,213,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-118,224,1,1,20171223,PHX,MIN,155.87266823562416
83231,Shot Chart Detail,0021700490,223,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,8,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20171223,PHX,MIN,2.5358983848622456
83233,Shot Chart Detail,0021700490,231,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,8,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20171223,PHX,MIN,5.04145188432738
83234,Shot Chart Detail,0021700490,235,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,7,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20171223,PHX,MIN,3.8452994616207485
83236,Shot Chart Detail,0021700490,247,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,6,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,0,20171223,PHX,MIN,9.0
83237,Shot Chart Detail,0021700490,249,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,6,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,54,253,1,0,20171223,PHX,MIN,284.1769145362398
83239,Shot Chart Detail,0021700490,257,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,5,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,65,26,1,1,20171223,PHX,MIN,63.52776749732567
83241,Shot Chart Detail,0021700490,269,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,5,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-68,111,1,1,20171223,PHX,MIN,71.74018169510545
83243,Shot Chart Detail,0021700490,272,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,4,44,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20171223,PHX,MIN,6.577350269189626
83245,Shot Chart Detail,0021700490,274,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,4,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,107,204,1,1,20171223,PHX,MIN,265.77647880328993
