,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_X,NEW_Y
33066,Shot Chart Detail,0021700424,242,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,18,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,61,1,1,20171215,TOR,BKN,287.2183664205672,61.53589838486224
33077,Shot Chart Detail,0021700424,318,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,45,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,67,1,1,20171215,TOR,BKN,283.6824680357049,65.66025403784438
33078,Shot Chart Detail,0021700424,342,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,5,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,43,1,1,20171215,TOR,BKN,273.8260615751539,42.732050807568875
34036,Shot Chart Detail,0021700437,82,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,19,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,6,1,1,20171217,TOR,SAC,295.46410161513774,17.25386608210715
34073,Shot Chart Detail,0021700437,342,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,42,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171217,TOR,SAC,246.53589838486224,-6.0
34094,Shot Chart Detail,0021700437,600,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,0,52,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,1,20171217,TOR,SAC,257.19615242270663,9.535898384862245
35373,Shot Chart Detail,0021700454,23,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,24,1,1,20171220,CHA,TOR,269.856406460551,25.607695154586736
35377,Shot Chart Detail,0021700454,38,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20171220,CHA,TOR,245.618802153517,5.588457268119896
36363,Shot Chart Detail,0021700467,67,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-83,43,1,1,20171221,PHI,TOR,191.82606157515391,20.760217028216815
37393,Shot Chart Detail,0021700480,241,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,6,40,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,1,20171223,TOR,PHI,239.88675134594814,1.5166604983954048
37395,Shot Chart Detail,0021700480,283,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,71,1,1,20171223,TOR,PHI,291.9918691124634,71.26794919243112
37399,Shot Chart Detail,0021700480,325,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,52,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,1,1,1,20171223,TOR,PHI,267.57735026918965,5.5551362713290855
37402,Shot Chart Detail,0021700480,370,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-98,16,1,1,20171223,TOR,PHI,161.23760430703402,-10.259020858250025
38860,Shot Chart Detail,0021700499,55,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,11,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,47,1,1,20171226,DAL,TOR,274.1354626519124,46.19615242270663
38887,Shot Chart Detail,0021700499,258,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,50,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20171226,DAL,TOR,250.77350269189625,8.660254037844386
38888,Shot Chart Detail,0021700499,270,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,22,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,47,1,1,20171226,DAL,TOR,282.1354626519124,48.33974596215561
38896,Shot Chart Detail,0021700499,400,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,5,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,34,1,1,20171226,DAL,TOR,327.6299091524473,49.54105316100512
38920,Shot Chart Detail,0021700499,618,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,7,4,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,-3,1,1,20171226,DAL,TOR,175.26794919243113,-22.560291047471956
39855,Shot Chart Detail,0021700512,17,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,17,1,1,20171227,OKC,TOR,254.81495457622364,15.660254037844386
39859,Shot Chart Detail,0021700512,29,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,12,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,8,1,1,20171227,OKC,TOR,242.618802153517,4.784609690826528
39887,Shot Chart Detail,0021700512,227,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,7,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,10,1,1,20171227,OKC,TOR,270.7735026918963,14.01923788646684
39889,Shot Chart Detail,0021700512,267,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,41,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-2,88,1,1,20171227,OKC,TOR,298.8068236886871,87.46410161513775
39893,Shot Chart Detail,0021700512,288,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,42,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20171227,OKC,TOR,245.3094010767585,2.1243556529821412
39894,Shot Chart Detail,0021700512,294,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,13,1,1,20171227,OKC,TOR,260.5055534994651,13.803847577293368
39927,Shot Chart Detail,0021700512,627,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,6,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-1,1,1,20171227,OKC,TOR,252.42264973081038,-0.1961524227066319
40627,Shot Chart Detail,0021700522,24,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,59,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-3,75,1,1,20171229,TOR,ATL,290.30127018922195,74.19615242270663
40633,Shot Chart Detail,0021700522,62,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,48,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,19,1,1,20171229,TOR,ATL,260.9696551146029,19.0
40635,Shot Chart Detail,0021700522,87,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-44,256,1,1,20171229,TOR,ATL,353.8016689125442,244.2102355330306
40668,Shot Chart Detail,0021700522,349,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,47,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-2,88,1,1,20171229,TOR,ATL,298.8068236886871,87.46410161513775
40677,Shot Chart Detail,0021700522,408,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,59,Made Shot,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,2,1,1,20171229,TOR,ATL,272.15470053837925,7.626933041053577
42610,Shot Chart Detail,0021700546,309,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,48,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,32,1,1,20180101,TOR,MIL,274.47520861406804,33.607695154586736
42612,Shot Chart Detail,0021700546,332,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,55,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,36,95,1,1,20180101,TOR,MIL,340.84827557301446,104.64617092752042
44668,Shot Chart Detail,0021700571,331,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-3,1,1,20180105,MIL,TOR,241.26794919243113,-4.875644347017859
44669,Shot Chart Detail,0021700571,343,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20180105,MIL,TOR,254.618802153517,8.0
44676,Shot Chart Detail,0021700571,365,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,1,20180105,MIL,TOR,250.15470053837925,1.7320508075688772
44680,Shot Chart Detail,0021700571,382,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,4,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20180105,MIL,TOR,257.7735026918963,10.535898384862245
44683,Shot Chart Detail,0021700571,388,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,37,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,31,1,1,20180105,MIL,TOR,247.8978583448784,25.641016151377546
44685,Shot Chart Detail,0021700571,410,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,2,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-27,152,1,1,20180105,MIL,TOR,310.7572409168231,144.7653718043597
44686,Shot Chart Detail,0021700571,424,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,1,18,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-12,54,1,1,20180105,MIL,TOR,269.1769145362398,50.78460969082653
44687,Shot Chart Detail,0021700571,428,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,0,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20180105,MIL,TOR,256.0414518843274,7.535898384862246
46285,Shot Chart Detail,0021700592,9,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-58,184,1,1,20180108,BKN,TOR,298.23244953089113,168.45894683899488
46288,Shot Chart Detail,0021700592,30,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,70,240,1,1,20180108,BKN,TOR,458.56406460551017,258.75644347017857
46289,Shot Chart Detail,0021700592,34,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-3,59,1,1,20180108,BKN,TOR,281.06366588218793,58.19615242270663
46310,Shot Chart Detail,0021700592,278,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,1,20180108,BKN,TOR,254.42264973081038,0.3397459621556136
46311,Shot Chart Detail,0021700592,284,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,39,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-2,1,1,20180108,BKN,TOR,266.84529946162075,2.8230854637602087
46318,Shot Chart Detail,0021700592,359,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,5,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-19,112,1,1,20180108,BKN,TOR,295.6632301492381,106.90896534380867
46324,Shot Chart Detail,0021700592,399,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,5,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,49,1,1,20180108,BKN,TOR,311.29016319029165,57.84232335022705
46327,Shot Chart Detail,0021700592,416,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,28,1,1,20180108,BKN,TOR,264.16580753730955,27.464101615137753
46348,Shot Chart Detail,0021700592,617,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,4,40,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,8,1,1,20180108,BKN,TOR,275.618802153517,13.626933041053576
46877,Shot Chart Detail,0021700599,20,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,55,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-7,86,1,1,20180109,TOR,MIA,292.65212315030783,84.12435565298215
46879,Shot Chart Detail,0021700599,37,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,0,1,1,20180109,TOR,MIA,276.0,6.96667900320919
46888,Shot Chart Detail,0021700599,81,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,52,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,32,1,1,20180109,TOR,MIA,360.47520861406804,56.65132570366329
46919,Shot Chart Detail,0021700599,360,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,13,1,1,20180109,TOR,MIA,148.50555349946512,-16.206461974992372
48151,Shot Chart Detail,0021700615,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,20,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,1,20180111,TOR,CLE,254.9282032302755,11.464101615137755
48155,Shot Chart Detail,0021700615,34,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,57,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-65,131,1,1,20180111,TOR,CLE,260.632885263841,113.58330249197702
48159,Shot Chart Detail,0021700615,65,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,1,20180111,TOR,CLE,270.237604307034,18.94744111674235
48161,Shot Chart Detail,0021700615,74,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,11,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,69,1,1,20180111,TOR,CLE,289.83716857408416,69.0
48191,Shot Chart Detail,0021700615,290,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,2,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,65,1,1,20180111,TOR,CLE,291.52776749732567,66.07179676972449
48196,Shot Chart Detail,0021700615,364,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,37,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180111,TOR,CLE,246.53589838486224,-6.0
49427,Shot Chart Detail,0021700631,16,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,22,1,1,20180113,TOR,GSW,282.70170592217175,27.358983848622454
49432,Shot Chart Detail,0021700631,41,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,34,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,83,1,1,20180113,TOR,GSW,299.92007234273893,83.53589838486225
49486,Shot Chart Detail,0021700631,423,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,16,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20180113,TOR,GSW,254.618802153517,8.0
50068,Shot Chart Detail,0021700639,12,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,1,20180115,PHI,TOR,270.618802153517,12.287187078897963
50072,Shot Chart Detail,0021700639,28,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,16,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,1,20180115,PHI,TOR,248.50555349946512,10.588457268119896
50080,Shot Chart Detail,0021700639,67,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,40,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20180115,PHI,TOR,252.46410161513776,5.732050807568878
50112,Shot Chart Detail,0021700639,392,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20180115,PHI,TOR,254.3094010767585,4.535898384862246
51405,Shot Chart Detail,0021700656,79,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,9,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20180117,TOR,DET,251.3094010767585,3.732050807568877
51406,Shot Chart Detail,0021700656,93,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,16,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,46,1,1,20180117,TOR,DET,275.5581123827228,45.732050807568875
51425,Shot Chart Detail,0021700656,239,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,262,1,1,20180117,TOR,DET,378.265770527682,255.8371685740842
51430,Shot Chart Detail,0021700656,301,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,19,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,8,1,1,20180117,TOR,DET,221.618802153517,-0.8423233502270495
51446,Shot Chart Detail,0021700656,383,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,1,20180117,TOR,DET,258.42264973081035,1.4115427318801044
52251,Shot Chart Detail,0021700667,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-97,236,1,1,20180119,TOR,SAS,289.2546635287517,210.0089283341811
52279,Shot Chart Detail,0021700667,287,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,15,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,48,1,1,20180119,TOR,SAS,277.71281292110206,48.0
52281,Shot Chart Detail,0021700667,330,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,14,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,31,1,1,20180119,TOR,SAS,299.8978583448784,39.57437415779593
52283,Shot Chart Detail,0021700667,358,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,8,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,79,1,1,20180119,TOR,SAS,290.61067126598044,77.66025403784438
52290,Shot Chart Detail,0021700667,388,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,5,11,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-96,33,1,1,20180119,TOR,SAS,173.05255888325766,7.276877526612221
52293,Shot Chart Detail,0021700667,406,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,2,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,22,1,1,20180119,TOR,SAS,212.70170592217175,8.602540378443866
52306,Shot Chart Detail,0021700667,574,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,3,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,59,1,1,20180119,TOR,SAS,268.06366588218793,54.712812921102035
55245,Shot Chart Detail,0021700705,9,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20180124,ATL,TOR,259.7735026918963,11.071796769724491
55250,Shot Chart Detail,0021700705,55,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,5,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-88,46,1,1,20180124,ATL,TOR,188.55811238272278,22.420471066061204
55252,Shot Chart Detail,0021700705,75,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,119,141,1,1,20180124,ATL,TOR,450.4063879557372,172.88595389930362
55253,Shot Chart Detail,0021700705,79,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,30,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20180124,ATL,TOR,255.46410161513776,6.535898384862246
55280,Shot Chart Detail,0021700705,345,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,52,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20180124,ATL,TOR,250.88675134594814,4.464101615137754
55292,Shot Chart Detail,0021700705,409,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,55,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180124,ATL,TOR,246.53589838486224,-6.0
55298,Shot Chart Detail,0021700705,457,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,49,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,28,126,1,1,20180124,ATL,TOR,350.74613391789285,133.50257738807144
56143,Shot Chart Detail,0021700716,25,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,51,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,41,1,1,20180126,TOR,UTA,262.67136103677467,38.05255888325765
56144,Shot Chart Detail,0021700716,32,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-46,246,1,1,20180126,TOR,UTA,346.0281662206479,233.67433714816835
56152,Shot Chart Detail,0021700716,71,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,1,20180126,TOR,UTA,274.618802153517,13.358983848622454
56169,Shot Chart Detail,0021700716,217,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,6,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,1,1,20180126,TOR,UTA,262.57735026918965,4.215390309173472
56171,Shot Chart Detail,0021700716,232,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,31,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180126,TOR,UTA,246.53589838486224,-6.0
56172,Shot Chart Detail,0021700716,238,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,38,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,9,1,1,20180126,TOR,UTA,214.19615242270663,-1.9859168896760302
56173,Shot Chart Detail,0021700716,253,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,2,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,25,1,1,20180126,TOR,UTA,265.43375672974065,25.26794919243112
56175,Shot Chart Detail,0021700716,280,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-2,1,1,20180126,TOR,UTA,234.84529946162075,-5.7512886940357175
56179,Shot Chart Detail,0021700716,326,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-70,256,1,1,20180126,TOR,UTA,327.8016689125442,237.2435565298214
56180,Shot Chart Detail,0021700716,332,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180126,TOR,UTA,246.53589838486224,-6.0
56207,Shot Chart Detail,0021700716,589,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,3,20,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180126,TOR,UTA,246.53589838486224,-6.0
56208,Shot Chart Detail,0021700716,592,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,2,47,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-6,1,1,20180126,TOR,UTA,275.53589838486226,1.7705265805025583
